"track_name","artist_name","track_genre","artist_id","track_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_ms","explicit"
"Ain't Shit","Doja Cat","Hip-Hop","5cj0lLjcoR7YOSnhnX0Po5","2VT56hhAcF0D3lGx9PUthf",0.855,0.488,3,-4.601,1,0.208,0.506,0,0.347,0.619,124.097,4,174253,TRUE
"The Blacker the Berry","Kendrick Lamar","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lights Please (Clean Album Version)","J. Cole","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Break Ya Neck","Busta Rhymes","Hip-Hop","1YfEcTuGvBQ8xSD1f53UnK","2u0FNmwJEZs6Pf45NgFMqk",0.838,0.848,7,-6.278,1,0.237,0.462,0.00113,0.0592,0.685,82.979,4,231200,FALSE
"Sing About Me, I'm Dying of Thirst","Kendrick Lamar","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pound the Alarm","Nicki Minaj","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heard 'Em Say","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","6yIjtVtnOBeC8SwdVHzAuF",0.744,0.696,7,-8.313,0,0.162,0.0535,0.0454,0.128,0.563,95.07,4,203733,TRUE
"Disco Inferno","50 Cent","Hip-Hop","3q7HBObVc0L8jNeTe5Gofh","69bHJ9qs5FrUJbKP8xU8uZ",0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,4,214226,TRUE
"Cold Wind Blows","Eminem","Hip-Hop","7dGJo4pcD2V6oG8kP0tJRR","5M6ARntRsBgfp9YINgRHrH",0.619,0.972,11,-0.517,1,0.416,0.13,0,0.782,0.584,169.04,4,303733,TRUE
"unforgettable","French Montana","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAH.","Kendrick Lamar","Hip-Hop","2YZyLoL8N0Wb9xBt1NhZWg","7tC6nVqWp4FALU6I3li1g9",0.67,0.7,1,-7.893,1,0.196,0.576,5.34e-06,0.226,0.648,69.986,4,160293,TRUE
"How you like that","BLACKPINK","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ni**as In Paris","Jay-Z","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Graduation Day","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","7wL7Lb8Q3aYyq6gmRL0PZq",0.418,0.447,0,-9.058,0,0.338,0.684,2.1e-06,0.414,0.869,169.336,4,81786,TRUE
"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","Hip-Hop","13ubrt8QOOCPljQ2FL1Kca","7ycWLEP1GsNjVvcjawXz3z",0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4,205040,TRUE
"Beauty and a Beat","Justin Bieber","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Work It","Missy Elliott","Hip-Hop","2wIVse2owClT7go1WT98tk","5mIc4LNbGSKVgQQdoJMlhT",0.88,0.687,1,-5.469,1,0.268,0.0622,0,0.0639,0.616,101.885,4,263693,TRUE
"Survival of the Fittest","Mobb Deep","Hip-Hop","6O2zJ0tId7g07yzHtX0yap","7gpYzFMtV6DiJCS4Mbqcvk",0.813,0.704,11,-5.078,0,0.268,0.125,1.36e-06,0.237,0.238,94.777,4,224533,TRUE
"Chum","Earl Sweatshirt","Hip-Hop","3A5tHz1SfngyOZM2gItYKu","6plT7nFGiXKSBP9HFSI4ef",0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,4,243773,TRUE
"Clan in da Front","Wu-Tang Clan","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Get Into It (Yuh)","Doja Cat","Hip-Hop","5cj0lLjcoR7YOSnhnX0Po5","0FYc9DIr89rbzt2WJMvyou",0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,4,138293,TRUE
"Hey Ya! - Radio Mix / Club Mix","Outkast","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Motto","Drake","Hip-Hop","3TVXtAsR1Inumwj472S9r4","4Kz4RdRCceaA9VgTqBhBfa",0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,4,181573,TRUE
"Angel","Shaggy","Hip-Hop","5EvFsr3kj42KNv97ZEnqij","2eI72XdJ17axaaahvPVaNg",0.806,0.763,6,-2.924,1,0.0954,0.121,0,0.0434,0.826,85.299,4,235133,FALSE
"Psycho (feat. Ty Dolla $ign)","Post Malone","Hip-Hop","246dkjvS1zLTtiykXe5h60","3swc6WTsr7rl9DqQKQA55C",0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,4,221440,TRUE
"The Message","Nas","Hip-Hop","20qISvAhX20dpIbOOzGK3q","6BLfytYDhh6Ex4XwGNTq9t",0.633,0.539,5,-7.187,1,0.37,0.00807,2.73e-05,0.36,0.49,178.387,4,234200,TRUE
"ROCKSTAR (feat. Roddy Ricch)","DaBaby","Hip-Hop","4r63FhuTkUYltbVAg5TQnk","37pXjFZuAYs6HgWaEbKokc",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.979,4,181733,TRUE
"One Love","Nas","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Girls","Beastie Boys","Hip-Hop","03r4iKL2g2442PT9n2UKsx","5h40ovzXu7rF7Giwb9oXYy",0.873,0.808,0,-6.729,0,0.0466,0.777,0,0.357,0.933,139.676,4,132706,FALSE
"Business","Eminem","Hip-Hop","7dGJo4pcD2V6oG8kP0tJRR","0x60P5taxdI5pcGbqbap6S",0.901,0.813,7,-4.509,1,0.199,0.0325,1.09e-05,0.144,0.502,96.442,4,251720,TRUE
"White Iverson","Post Malone","Hip-Hop","246dkjvS1zLTtiykXe5h60","1jJvopaIseWJor5ko3Q5AG",0.675,0.561,7,-7.678,1,0.0352,0.233,0,0.0793,0.309,130.098,4,256532,TRUE
"Life is Good (feat. Drake)","Future","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memory Lane (Sittin' in da Park)","Nas","Hip-Hop","20qISvAhX20dpIbOOzGK3q","1B5BfvGVQ5fPtDN2K8tUdy",0.648,0.841,0,-4.322,1,0.212,0.31,0,0.136,0.624,89.564,4,248213,TRUE
"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nike Boots","Wale","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Best Foot Forward","DJ Shadow","Hip-Hop","5CE2IfdYZEQGIDsfiRm8SI","666XkOTQz7hPNLBhPTAYym",0.732,0.56,5,-13.372,1,0.916,0.503,3.34e-06,0.0999,0.329,76.107,4,48160,FALSE
"Violent Crimes","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","3s7MCdXyWmwjdcWh7GWXas",0.669,0.419,1,-6.724,0,0.522,0.376,0,0.187,0.0397,109.813,4,215320,TRUE
"Guilt Trip","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","5nPOM0nFRAJ3XI8xCxNAzO",0.439,0.666,4,-6.078,0,0.0754,0.159,9.56e-06,0.129,0.579,137.9,4,243746,TRUE
"Mic Check","Rage Against the Machine","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sundress","A$AP Rocky","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tha Crossroads","Bone Thugs-N-Harmony","Hip-Hop","5spEJXLwD1sKUdC2bnOHPg","5KSJ9k1FYjFLnIRlJT2wF8",0.679,0.509,4,-7.31,1,0.0617,0.0856,0,0.438,0.534,144.29,4,223546,TRUE
"Song Cry","Jay-Z","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marijuana","Kid Cudi","Hip-Hop","0fA0VVWsXO9YnASrzqfmYu","2GtaNlidzvK3hY78kCdsHa",0.673,0.403,8,-9.809,0,0.0273,0.829,0.829,0.272,0.54,140.986,4,260200,TRUE
"FEEL.","Kendrick Lamar","Hip-Hop","2YZyLoL8N0Wb9xBt1NhZWg","3hKPfWwm32Nv7Xj57lrxeC",0.746,0.798,0,-8.382,1,0.349,0.137,0,0.139,0.553,109.968,4,214826,TRUE
"Send It Up","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","3RKblQNJs8HPvWBgXmq6nn",0.579,0.544,9,-5.193,1,0.352,0.292,7.41e-05,0.282,0.365,93.562,4,178040,TRUE
"Figaro","Madvillain","Hip-Hop","2aoFQUeHD1U7pL098lRsDU","7oFiFPltiQTBqVutyiSwvE",0.836,0.812,2,-6.985,1,0.215,0.188,1.82e-06,0.0982,0.769,92.009,4,145706,TRUE
"Sunshine","Lupe Fiasco","Hip-Hop","01QTIT5P1pFP3QnnFSdsJf","5WMX87D6GVQeNEmrCIxs77",0.543,0.82,10,-4.559,0,0.269,0.0377,0,0.186,0.563,89.387,4,235520,FALSE
"I've Seen Footage","Death Grips","Hip-Hop","5RADpgYLOuS2ZxDq7ggYYH","7nCONy10IHp7XD3oYZ0lcx",0.603,0.944,11,-3.626,0,0.347,0.0481,0,0.342,0.418,130.035,4,202853,TRUE
"Empire State of Mind (feat. Alicia Keys)","Jay-Z","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peso","A$AP Rocky","Hip-Hop","13ubrt8QOOCPljQ2FL1Kca","3tTpvK7QgjjQCKGnHt5xn3",0.415,0.831,10,-6.837,0,0.36,0.193,0,0.0768,0.583,139.63,4,169560,TRUE
"Fear","Drake","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Standing On Sofas featuring Chip Tha Ripper","Chip tha Ripper","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dangerous","Kardinal Offishall","Hip-Hop","5P2rwRBgIN450RaJxdjYdA","0IbfcaKm1M8cysKKCHRk2D",0.949,0.79,8,-5.957,1,0.0756,0.00437,0,0.0816,0.807,117.002,4,246053,TRUE
"Your Love","Nicki Minaj","Hip-Hop","0hCNtLu0JehylgoiP8L4Gh","5ezdlC7WVACAC0pGvdmT2M",0.397,0.52,11,-10.222,1,0.349,0.00194,0.00449,0.408,0.188,189.31,4,245253,TRUE
"Sure Thing","Miguel","Hip-Hop","360IAlyVv4PCEVjgyMZrxK","0JXXNGljqupsJaZsgSbMZV",0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4,195373,FALSE
"Energy","Drake","Hip-Hop","3TVXtAsR1Inumwj472S9r4","79XrkTOfV1AqySNjVlygpW",0.747,0.571,11,-7.916,1,0.478,0.38,0,0.534,0.553,172.104,4,181933,TRUE
"King Without a Crown","Matisyahu","Hip-Hop","5eyMzR1hYiEZtN2c9ly2kw","3NkIfsiFHnljGrlXSD2AJ3",0.697,0.859,5,-5.306,0,0.19,0.0349,0,0.0931,0.696,93.78,4,222386,FALSE
"Jazz (We've Got)","A Tribe Called Quest","Hip-Hop","09hVIj6vWgoCDtT03h8ZCa","7AgMX97ljLm9BzszyyXEYZ",0.822,0.479,11,-15.962,1,0.271,0.719,4.42e-05,0.124,0.72,92.461,4,250240,FALSE
"Trick Me","Kelis","Hip-Hop","0IF46mUS8NXjgHabxk2MCM","3aImJnJlAgcE7bJ1NxthGt",0.97,0.72,1,-3.347,0,0.149,0.0369,0.000389,0.326,0.962,107.17,4,206106,TRUE
"Formation","Beyoncé","Hip-Hop","6vWDO969PvNqNYHIOW5v0m","6g0Orsxv6glTJCt4cHsRsQ",0.896,0.621,5,-6.857,0,0.237,0.00532,0,0.196,0.818,121.966,4,206080,TRUE
"Smooth Criminal - 2012 Remaster","Michael Jackson","Hip-Hop","3fMbdgg4jU18AjLCKBhRSm","5T7ywazdGIydr6JCW6t02j",0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,4,257760,FALSE
"Overnight Celebrity","Twista","Hip-Hop","6vbY3hOaCAhC7VjucswgdS","024Q1MI4uaYHF6j2Q2ZYgF",0.828,0.792,10,-5.435,0,0.179,0.182,0,0.281,0.777,134.199,4,233360,TRUE
"Swimming Pools (Drank) (extended version)","Kendrick Lamar","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Curls","Madvillain","Hip-Hop","2aoFQUeHD1U7pL098lRsDU","0V3nTTKA24XKCayp8igU4l",0.533,0.724,7,-8.954,0,0.311,0.275,4.59e-06,0.118,0.504,89.862,4,95506,TRUE
"Holy Grail","Jay-Z","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bistro","Madvillain","Hip-Hop","2aoFQUeHD1U7pL098lRsDU","4kSYZCV2qlTpCPu0NnMoSR",0.381,0.592,7,-10.879,1,0.289,0.446,0,0.534,0.673,84.974,1,67520,TRUE
"Bodak Yellow","Cardi B","Hip-Hop","4kYSro6naA4h99UJvo89HB","6KBYefIoo7KydImq1uUQlL",0.926,0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022,4,223712,TRUE
"FML","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","30Zcjs7pgEkmJA1lEbGSWT",0.527,0.415,5,-7.184,1,0.131,0.329,0,0.195,0.12,125.357,4,236120,TRUE
"The Way","Ariana Grande","Hip-Hop","66CXWjxzNUsdJxJ2JdwvnR","5G1sFEVDwB1dy1cFwQuEpT",0.645,0.877,5,-3.208,0,0.113,0.294,0,0.0759,0.861,82.324,4,227026,FALSE
"The Weekend","SZA","Hip-Hop","7tYKF4w9nC0nq9CsPZTHyP","6gU9OKjOE7ghfEd55oRO57",0.4,0.366,8,-9.405,0,0.0597,0.242,0,0.126,0.161,73.313,3,272186,TRUE
"Berzerk","Eminem","Hip-Hop","7dGJo4pcD2V6oG8kP0tJRR","6Xk7PnitV9jCRorWt2LiVZ",0.739,0.872,11,-4.059,0,0.333,0.0217,0,0.26,0.684,95.084,4,238746,TRUE
"Shimmy Shimmy Ya","Ol' Dirty Bastard","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BedRock","Young Money","Hip-Hop","5OrB6Jhhrl9y2PK0pSV4VP","3iL2l5gUqyPS6vDwJFgJTR",0.733,0.664,8,-6.163,1,0.295,0.102,0,0.191,0.557,148.005,4,288133,TRUE
"Glitter","Tyler, the Creator","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Killing Me Softly","Fugees","Hip-Hop","2WKdxPFRD7IqZvlIAvhMgY","0bXNw27l5hFZ7QNlRtMbWC",0.372,0.762,5,-7.344,0,0.12,0.00218,1.32e-05,0.658,0.466,94.262,4,204607,FALSE
"Feedback","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","49fT6owWuknekShh9utsjv",0.811,0.566,8,-6.033,0,0.517,0.563,0,0.104,0.169,100.224,4,147240,TRUE
"Crew Love","Drake","Hip-Hop","3TVXtAsR1Inumwj472S9r4","0V4l4GQhgnWQGtCWpvA7va",0.418,0.546,0,-9.057,0,0.238,0.227,0,0.229,0.294,160.152,4,208813,TRUE
"Institutionalized","Kendrick Lamar","Hip-Hop","2YZyLoL8N0Wb9xBt1NhZWg","1FUcuS5FpYqBrIgTD9fXTQ",0.539,0.731,3,-5.085,0,0.453,0.112,1.19e-06,0.129,0.568,81.114,4,271773,TRUE
"Scars To Your Beautiful","Alessia Cara","Hip-Hop","2wUjUUtkb5lvLKcGKsKqsR","0vMVC9KNAKC3KbPhbxGcMA",0.319,0.735,0,-5.74,1,0.268,0.0289,0,0.111,0.438,194.08,4,230226,FALSE
"Shoota (feat. Lil Uzi Vert)","Playboi Carti","Hip-Hop","699OTQXzgjhIYAHMy9RyPD","2BJSMvOGABRxokHKB0OI8i",0.673,0.649,1,-8.433,0,0.196,0.188,0,0.122,0.47,153.075,4,153800,TRUE
"BLOOD.","Kendrick Lamar","Hip-Hop","2YZyLoL8N0Wb9xBt1NhZWg","1WonGCoO1sz7I4aD0HRbXy",0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,4,118066,TRUE
"KILL THIS LOVE","BLACKPINK","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I LOVE KANYE","Kanye West","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROXANNE","Arizona Zervas","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93 'til Infinity","Souls of Mischief","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Watcher","Dr. Dre","Hip-Hop","6DPYiyq5kWVQS4RGwxzPC7","1iQ5E4z6CJ38dIzvMI9Wdo",0.939,0.486,7,-3.488,1,0.207,0.172,0,0.264,0.517,97.582,4,206546,TRUE
"Party Up","DMX","Hip-Hop","1HwM5zlC5qNWhJtM00yXzG","15TAl77yttIJ3z5mbx9mek",0.487,0.954,11,-1.584,1,0.326,0.0798,0,0.163,0.596,202.532,4,272920,TRUE
"Gone Daddy Gone","Gnarls Barkley","Hip-Hop","5SbkVQYYzlw1kte75QIabH","469hCnSlmnswVmvuMQ1cMD",0.753,0.853,10,-4.074,1,0.0463,0.0156,2.67e-06,0.127,0.967,164.05,4,148066,FALSE
"Man Research (Clapper)","Gorillaz","Hip-Hop","3AA28KZvwAUcZuOKwyblJQ","0YPyKUa0AgAbt0ZuNWt8vS",0.625,0.717,8,-11.376,0,0.0593,0.13,0.472,0.0842,0.831,95.738,4,272946,FALSE
"Poison","Bell Biv DeVoe","Hip-Hop","2zFZiWQJFFshzojycnXoTL","5L2Y4LuRVyHg1MB5xdJPXn",0.765,0.518,7,-10.883,1,0.0895,0.00273,0.0531,0.0709,0.479,111.071,4,375506,FALSE
"Broken Clocks","SZA","Hip-Hop","7tYKF4w9nC0nq9CsPZTHyP","2fXwCWkh6YG5zU1IyvQrbs",0.692,0.684,6,-7.364,1,0.155,0.131,0,0.156,0.406,112.912,4,231253,TRUE
"90210","Wale","Hip-Hop","67nwj3Y5sZQLl72VNUHEYE","2ZVQ9nKaCauHZFSS4VHLSb",0.477,0.783,9,-6.305,1,0.392,0.352,0.000738,0.111,0.398,133.418,5,201720,TRUE
"Blame Game","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","4EndPA8b6FDWYp1RgsnLEB",0.419,0.581,10,-5.964,0,0.0688,0.306,6.3e-05,0.11,0.636,80.305,1,469866,TRUE
"Boyz","M.I.A.","Hip-Hop","0QJIPDAEDILuo8AIq3pMuU","6cL7d5UxAmU4gr0PVzk2Z9",0.633,0.856,6,-6.879,0,0.226,0.00141,1.53e-06,0.681,0.62,133.133,4,207466,FALSE
"My Life","The Game","Hip-Hop","0NbfKEOTQCcwd6o7wSDOHI","5K3pqK4sRANZOMgDUFNEE0",0.711,0.791,9,-4.501,0,0.139,0.269,0,0.119,0.609,82.951,4,185146,TRUE
"2 Of Amerikaz Most Wanted","2Pac","Hip-Hop","1ZwdS5xdxEREPySFridCfh","0OISKg6ijP0ZjwbRyKVFM3",0.865,0.902,1,-4.763,1,0.188,0.0243,6.39e-06,0.0545,0.804,99.275,4,246533,FALSE
"Workout Plan","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","2a1JSfTePKhysdIif2bzut",0.715,0.288,1,-13.843,1,0.925,0.785,0,0.688,0.772,115.114,4,46173,TRUE
"...Ready For It?","Taylor Swift","Hip-Hop","06HL4z0CvFAxyc27GXpf02","2yLa0QULdQr0qAIvVwN6B5",0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,4,208186,FALSE
"Goodies","Ciara","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Addiction","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","5VzeI5JM2y9t21JwrWAnkH",0.504,0.756,1,-8.318,0,0.185,0.184,0,0.252,0.55,115.264,4,267066,TRUE
"CORSO","Tyler, the Creator","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fake Love","Drake","Hip-Hop","3TVXtAsR1Inumwj472S9r4","343YBumqHu19cGoGARUTsd",0.928,0.481,9,-9.35,0,0.287,0.105,0,0.176,0.613,134.007,4,210937,TRUE
"Excursions","A Tribe Called Quest","Hip-Hop","09hVIj6vWgoCDtT03h8ZCa","4tEaytMs86hIaOSsiGoLcP",0.885,0.608,11,-10.809,1,0.169,0.386,0.0118,0.319,0.707,95.748,4,234626,FALSE
"Find Your Love","Drake","Hip-Hop","3TVXtAsR1Inumwj472S9r4","18PSaTJMLkFNWnW0NWdOAW",0.625,0.613,6,-6.005,0,0.173,0.0209,0,0.0286,0.738,96.033,4,208946,FALSE
"Drop the Game","Flume","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ridin'","Chamillionaire","Hip-Hop","6vdMPayKk8YJxxeNP5oMCb","3w9sLiGalRqyFuqPMPQ5ll",0.788,0.814,8,-4.682,0,0.0938,0.213,0,0.42,0.872,143.037,4,303080,TRUE
"Blow Your Mind (Mwah)","Dua Lipa","Hip-Hop","6M2wZ9GZgrQXHCFfjv46we","6oVGIxnuwcwZspPEYk2Yb3",0.654,0.796,2,-4.761,0,0.122,0.0188,0,0.0948,0.491,108.854,4,178583,TRUE
"Rollout (My Business)","Ludacris","Hip-Hop","3ipn9JLAPI5GUEo4y4jcoi","3cakS5FYOQvblXuQzzVfSG",0.908,0.682,2,-8.553,1,0.128,0.0971,0,0.0667,0.911,131.087,4,240013,FALSE
"Highest in the room","Travis Scott","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SICKO MODE","Travi$ Scott","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Be The One","Dua Lipa","Hip-Hop","6M2wZ9GZgrQXHCFfjv46we","4htIbhPqRnbHdWPrZlXx5M",0.594,0.644,7,-3.832,0,0.0572,0.126,1.05e-05,0.0593,0.398,174.906,4,204840,FALSE
"School Spirit","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","1th3G3okofWlvGWAAR7Y4V",0.483,0.787,5,-5.422,0,0.21,0.339,0,0.236,0.592,84.81,4,182386,FALSE
"Uptown Funk (feat. Bruno Mars)","Mark Ronson","Hip-Hop","3hv9jJF3adDNsBSIQDqcjp","2Di2uRvfzpaUK6eMUg9Or2",0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4,269666,FALSE
"Thats What I Want","Lil Nas X","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SexyBack (feat. Timbaland)","Justin Timberlake","Hip-Hop","31TPClRtHm23RisEBtV3X7","4Lvc9SbPc0svm9TEoMgFzB",0.967,0.599,7,-5.659,0,0.0706,0.0679,0,0.0526,0.964,117,4,242800,FALSE
"Goodbyes (feat. Young Thug)","Post Malone","Hip-Hop","246dkjvS1zLTtiykXe5h60","0t3ZvGKlmYmVsDzBJAXK8C",0.548,0.653,5,-3.875,1,0.081,0.456,0,0.103,0.163,150.068,4,174853,TRUE
"Look at Me!","xxxtentacion","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hood Politics","Kendrick Lamar","Hip-Hop","2YZyLoL8N0Wb9xBt1NhZWg","0lGb6cqAouFJqlNT0HJEcV",0.731,0.661,6,-6.562,0,0.376,0.145,0,0.12,0.369,87.912,4,292520,TRUE
"Car Radio","Twenty One Pilots","Hip-Hop","3YQKmKGau1PzlVlkL1iodx","2QSKSnzPEL9FOzei5trs8V",0.766,0.519,9,-7.355,0,0.0366,0.098,0,0.0855,0.612,129.972,4,267720,FALSE
"Starstrukk","3OH!3","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Imagine","Ariana Grande","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fight the Power","Public Enemy","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Too Good","Drake","Hip-Hop","3TVXtAsR1Inumwj472S9r4","3BtuIIrQlkujKPuWF2B85z",0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,4,263373,TRUE
"Momma","Kendrick Lamar","Hip-Hop","2YZyLoL8N0Wb9xBt1NhZWg","2bwC0ggz9qwYcCIpM1fBzK",0.615,0.743,1,-4.58,1,0.325,0.254,0,0.665,0.515,111.914,5,283120,TRUE
"Welcome To Heartbreak","Kanye West","Hip-Hop","5K4W6rqBFWDnAN6FQUkS6x","3F18I7LhWKxlf1PytSoTBH",0.677,0.435,7,-11.024,0,0.033,0.0985,0.721,0.111,0.0729,95.991,4,262933,FALSE
"whAtEveR it tAkes","Imagine Dragons","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Let Me Blow Ya Mind","Eve","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tearz","Wu-Tang Clan","Hip-Hop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pour It Up","Rihanna","Hip-Hop","5pKCCKE2ajJHZ9KAiaK11H","11gr64dfNTZ179JQICaRIc",0.785,0.478,2,-8.735,1,0.0419,0.0254,0,0.0901,0.39,134.002,4,161200,TRUE
"The Number Song","DJ Shadow","Hip-Hop","5CE2IfdYZEQGIDsfiRm8SI","0dXZHR4ZaD7DbwNfNhoY20",0.409,0.81,7,-6.936,0,0.122,0.124,0.821,0.131,0.943,104.154,4,278440,FALSE
"Desperado","Rihanna","Hip-Hop","5pKCCKE2ajJHZ9KAiaK11H","4mCf3vQf7z0Yseo0RxAi3V",0.685,0.61,0,-5.221,0,0.0439,0.323,0,0.102,0.323,94.384,3,186466,FALSE
